Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,circ,nbv,vosp,prof,pr,pr1,plan,larrout,surf,infra,situ,vma,id_vehicule_x,num_veh_x,senc,catv,obs,obsm,choc,manv,motor,id_usager,id_vehicule_y,num_veh_y,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp
202400000019,24,3,2024,13:45,1,75,75102,2,2,1,6,RUE REAUMUR,48.866538,2.351145,4,RUE REAUMUR,0,1,3,0,1,-1, -1,1,-1.0,2,0,1,30,155 781 726,A01,2,7,0,1,1,16,2,203 988 523,155 781 726,A01,10,3,4,1,1983.0,5,0,-1,-1,2,3,1
202400000019,24,3,2024,13:45,1,75,75102,2,2,1,6,RUE REAUMUR,48.866538,2.351145,4,RUE REAUMUR,0,1,3,0,1,-1, -1,1,-1.0,2,0,1,30,155 781 726,A01,2,7,0,1,1,16,2,203 988 524,155 781 726,A01,1,1,1,1,2002.0,5,1,0,-1,-1, -1,-1
202400000019,24,3,2024,13:45,1,75,75102,2,2,1,6,RUE REAUMUR,48.866538,2.351145,4,RUE SAINT DENIS,0,1,1,0,1,-1, -1,1,-1.0,2,0,1,30,155 781 726,A01,2,7,0,1,1,16,2,203 988 523,155 781 726,A01,10,3,4,1,1983.0,5,0,-1,-1,2,3,1
202400000019,24,3,2024,13:45,1,75,75102,2,2,1,6,RUE REAUMUR,48.866538,2.351145,4,RUE SAINT DENIS,0,1,1,0,1,-1, -1,1,-1.0,2,0,1,30,155 781 726,A01,2,7,0,1,1,16,2,203 988 524,155 781 726,A01,1,1,1,1,2002.0,5,1,0,-1,-1, -1,-1
202400000020,25,3,2024,20:00,5,94,94003,2,1,1,1,Avenue Paul Doumer,48.80667297,2.33685409,3,161,0,2,2,0,2,0,1,1,7.0,1,0,1,50,155 781 724,A01,0,2,0,2,1,17,1,203 988 521,155 781 724,A01,1,1,4,1,1993.0,5,2,6,-1,-1, -1,-1
202400000020,25,3,2024,20:00,5,94,94003,2,1,1,1,Avenue Paul Doumer,48.80667297,2.33685409,3,161,0,2,2,0,2,0,1,1,7.0,1,0,1,50,155 781 724,A01,0,2,0,2,1,17,1,203 988 522,155 781 725,B01,1,1,4,1,1996.0,0,2,6,-1,-1, -1,-1
202400000020,25,3,2024,20:00,5,94,94003,2,1,1,1,Avenue Paul Doumer,48.80667297,2.33685409,3,161,0,2,2,0,2,0,1,1,7.0,1,0,1,50,155 781 725,B01,0,33,0,2,1,1,1,203 988 521,155 781 724,A01,1,1,4,1,1993.0,5,2,6,-1,-1, -1,-1
202400000020,25,3,2024,20:00,5,94,94003,2,1,1,1,Avenue Paul Doumer,48.80667297,2.33685409,3,161,0,2,2,0,2,0,1,1,7.0,1,0,1,50,155 781 725,B01,0,33,0,2,1,1,1,203 988 522,155 781 725,B01,1,1,4,1,1996.0,0,2,6,-1,-1, -1,-1
202400000021,25,3,2024,15:37,1,94,94022,2,2,1,6, Avenue Gambetta / Boulevard des Alliés,48.764218,2.405267,3,inconnu,-1,3,4,3,1,-1, -1,1,-1.0,1,-1,6,-1,155 781 723,A01,0,50,0,1,1,26,3,203 988 519,155 781 723,A01,1,1,1,1,2002.0,0,8,0,-1,-1, -1,-1
202400000021,25,3,2024,15:37,1,94,94022,2,2,1,6, Avenue Gambetta / Boulevard des Alliés,48.764218,2.405267,3,inconnu,-1,3,4,3,1,-1, -1,1,-1.0,1,-1,6,-1,155 781 723,A01,0,50,0,1,1,26,3,203 988 520,155 781 723,A01,10,3,4,1,1948.0,1,0,0,0,4,3,1
202400000021,25,3,2024,15:37,1,94,94022,2,2,1,6, Avenue Gambetta / Boulevard des Alliés,48.764218,2.405267,3,inconnu,0,3,4,3,1,0,1,1,-1.0,1,-1,6,50,155 781 723,A01,0,50,0,1,1,26,3,203 988 519,155 781 723,A01,1,1,1,1,2002.0,0,8,0,-1,-1, -1,-1
202400000021,25,3,2024,15:37,1,94,94022,2,2,1,6, Avenue Gambetta / Boulevard des Alliés,48.764218,2.405267,3,inconnu,0,3,4,3,1,0,1,1,-1.0,1,-1,6,50,155 781 723,A01,0,50,0,1,1,26,3,203 988 520,155 781 723,A01,10,3,4,1,1948.0,1,0,0,0,4,3,1
202400000022,19,9,2024,16:30,1,51,51525,1,1,1,6,SOGNY (RTE DE),48.917254,4.398009,3,SOGNY (RTE DE),0,2,2,0,1,1,720,1,-1.0,1,0,1,80,155 781 722,A01,1,7,2,0,1,1,1,203 988 518,155 781 722,A01,1,1,4,1,1946.0,5,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 720,A01,0,7,0,2,0,0,0,203 988 514,155 781 720,A01,4,2,4,2,1991.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 720,A01,0,7,0,2,0,0,0,203 988 515,155 781 720,A01,2,2,4,1,1990.0,0,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 720,A01,0,7,0,2,0,0,0,203 988 516,155 781 720,A01,1,1,1,1,2002.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 720,A01,0,7,0,2,0,0,0,203 988 517,155 781 721,B01,1,1,1,2,1987.0,3,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 721,B01,1,7,0,2,3,1,1,203 988 514,155 781 720,A01,4,2,4,2,1991.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 721,B01,1,7,0,2,3,1,1,203 988 515,155 781 720,A01,2,2,4,1,1990.0,0,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 721,B01,1,7,0,2,3,1,1,203 988 516,155 781 720,A01,1,1,1,1,2002.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,CAMP D' ATTILA (RUE DU),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 721,B01,1,7,0,2,3,1,1,203 988 517,155 781 721,B01,1,1,1,2,1987.0,3,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 720,A01,0,7,0,2,0,0,0,203 988 514,155 781 720,A01,4,2,4,2,1991.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 720,A01,0,7,0,2,0,0,0,203 988 515,155 781 720,A01,2,2,4,1,1990.0,0,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 720,A01,0,7,0,2,0,0,0,203 988 516,155 781 720,A01,1,1,1,1,2002.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 720,A01,0,7,0,2,0,0,0,203 988 517,155 781 721,B01,1,1,1,2,1987.0,3,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 721,B01,1,7,0,2,3,1,1,203 988 514,155 781 720,A01,4,2,4,2,1991.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 721,B01,1,7,0,2,3,1,1,203 988 515,155 781 720,A01,2,2,4,1,1990.0,0,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 721,B01,1,7,0,2,3,1,1,203 988 516,155 781 720,A01,1,1,1,1,2002.0,1,1,0,-1,-1, -1,-1
202400000023,18,9,2024,18:30,1,51,51108,2,2,1,3,MELETTE (CHEM DE),48.969184,4.382671,4,MELETTE (CHEM DE),0,1,-1,3,2,-1, -1,2,-1.0,1,0,1,30,155 781 721,B01,1,7,0,2,3,1,1,203 988 517,155 781 721,B01,1,1,1,2,1987.0,3,1,0,-1,-1, -1,-1
202400000024,19,9,2024,22:42,3,47,47001,2,1,1,6,CALABET (QUAI DU DOCTEUR),44.20886,0.6133,4,CALABET (QUAI DU DOCTEUR),0,2,2,0,2,0,0,1,-1.0,1,0,4,50,155 781 719,A01,3,2,8,0,1,14,1,203 988 513,155 781 719,A01,1,1,3,1,1989.0,0,2,6,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 715,D01,1,7,0,2,1,2,0,203 988 508,155 781 715,D01,1,1,4,1,1999.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 715,D01,1,7,0,2,1,2,0,203 988 509,155 781 716,A01,1,1,1,1,1995.0,1,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 715,D01,1,7,0,2,1,2,0,203 988 510,155 781 717,B01,1,1,4,2,1988.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 715,D01,1,7,0,2,1,2,0,203 988 511,155 781 718,C01,2,2,1,1,2009.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 715,D01,1,7,0,2,1,2,0,203 988 512,155 781 718,C01,1,1,4,1,2002.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 716,A01,1,7,0,2,4,2,1,203 988 508,155 781 715,D01,1,1,4,1,1999.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 716,A01,1,7,0,2,4,2,1,203 988 509,155 781 716,A01,1,1,1,1,1995.0,1,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 716,A01,1,7,0,2,4,2,1,203 988 510,155 781 717,B01,1,1,4,2,1988.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 716,A01,1,7,0,2,4,2,1,203 988 511,155 781 718,C01,2,2,1,1,2009.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 716,A01,1,7,0,2,4,2,1,203 988 512,155 781 718,C01,1,1,4,1,2002.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 717,B01,1,7,0,2,1,2,0,203 988 508,155 781 715,D01,1,1,4,1,1999.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 717,B01,1,7,0,2,1,2,0,203 988 509,155 781 716,A01,1,1,1,1,1995.0,1,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 717,B01,1,7,0,2,1,2,0,203 988 510,155 781 717,B01,1,1,4,2,1988.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 717,B01,1,7,0,2,1,2,0,203 988 511,155 781 718,C01,2,2,1,1,2009.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 717,B01,1,7,0,2,1,2,0,203 988 512,155 781 718,C01,1,1,4,1,2002.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 718,C01,1,7,0,2,1,2,1,203 988 508,155 781 715,D01,1,1,4,1,1999.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 718,C01,1,7,0,2,1,2,1,203 988 509,155 781 716,A01,1,1,1,1,1995.0,1,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 718,C01,1,7,0,2,1,2,1,203 988 510,155 781 717,B01,1,1,4,2,1988.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 718,C01,1,7,0,2,1,2,1,203 988 511,155 781 718,C01,2,2,1,1,2009.0,0,1,0,-1,0,0,-1
202400000025,19,9,2024,18:30,1,45,45285,2,1,1,4,D520 PR 3 + 866,47.91537,1.86973,3,RN 60,0,3,4,0,1,3,866,1,4.0,1,0,1,70,155 781 718,C01,1,7,0,2,1,2,1,203 988 512,155 781 718,C01,1,1,4,1,2002.0,0,1,0,-1,0,0,-1
202400000026,19,9,2024,17:13,1,45,45234,2,1,1,6,22b Quai du Châtelet,47.89795,1.9114,4,CHATELET (QUAI DU),0,2,2,1,1,-1, -1,1,-1.0,1,0,6,25,155 781 714,A01,3,50,0,1,1,1,3,203 988 506,155 781 714,A01,1,1,1,1,1995.0,1,8,0,-1,5,3,1
202400000026,19,9,2024,17:13,1,45,45234,2,1,1,6,22b Quai du Châtelet,47.89795,1.9114,4,CHATELET (QUAI DU),0,2,2,1,1,-1, -1,1,-1.0,1,0,6,25,155 781 714,A01,3,50,0,1,1,1,3,203 988 507,155 781 714,A01,10,3,4,2,2004.0,2,0,-1,-1,5,3,1
202400000027,19,9,2024,15:30,1,44,44109,2,1,1,6,166 Boulevard des Anglais,47.22275,-1.58511,4,BOULEVARD DES ANGLAIS,0,2,2,0,2,-1, -1,3,-1.0,1,0,1,50,155 781 713,A01,1,1,0,1,7,12,5,203 988 504,155 781 713,A01,1,1,4,1,2006.0,5,8,-1,-1,0,0,-1
202400000027,19,9,2024,15:30,1,44,44109,2,1,1,6,166 Boulevard des Anglais,47.22275,-1.58511,4,BOULEVARD DES ANGLAIS,0,2,2,0,2,-1, -1,3,-1.0,1,0,1,50,155 781 713,A01,1,1,0,1,7,12,5,203 988 505,155 781 713,A01,10,3,3,2,1949.0,0,0,-1,-1,3,3,1
202400000028,19,9,2024,09:30,1,44,44162,2,1,7,6,9 Rue de l'Hôtel de Ville,47.21121988,-1.64943399,4,RUE DE L'HOTEL DE VILLE,0,2,2,0,1,-1, -1,1,-1.0,1,9,1,30,155 781 712,A01,1,7,0,1,1,0,1,203 988 501,155 781 712,A01,10,3,4,2,2023.0,0,0,-1,-1,3,3,2
202400000028,19,9,2024,09:30,1,44,44162,2,1,7,6,9 Rue de l'Hôtel de Ville,47.21121988,-1.64943399,4,RUE DE L'HOTEL DE VILLE,0,2,2,0,1,-1, -1,1,-1.0,1,9,1,30,155 781 712,A01,1,7,0,1,1,0,1,203 988 502,155 781 712,A01,10,3,4,2,1991.0,0,0,-1,-1,3,3,2
202400000028,19,9,2024,09:30,1,44,44162,2,1,7,6,9 Rue de l'Hôtel de Ville,47.21121988,-1.64943399,4,RUE DE L'HOTEL DE VILLE,0,2,2,0,1,-1, -1,1,-1.0,1,9,1,30,155 781 712,A01,1,7,0,1,1,0,1,203 988 503,155 781 712,A01,1,1,1,1,1992.0,1,1,-1,-1,0,0,-1
202400000029,19,9,2024,16:20,1,42,42330,2,3,1,6,Rue Kléber,45.46448,4.36911,4,AMICALISTES,0,1,-1,0,4,-1, -1,1,-1.0,1,0,1,50,155 781 708,A01,2,10,0,1,8,15,1,203 988 495,155 781 708,A01,1,1,1,1,1996.0,4,1,8,-1,-1, -1,-1
202400000029,19,9,2024,16:20,1,42,42330,2,3,1,6,Rue Kléber,45.46448,4.36911,4,AMICALISTES,0,1,-1,0,4,-1, -1,1,-1.0,1,0,1,50,155 781 708,A01,2,10,0,1,8,15,1,203 988 496,155 781 708,A01,10,3,3,2,1939.0,5,0,-1,-1,2,3,1
202400000029,19,9,2024,16:20,1,42,42330,2,3,1,6,Rue Kléber,45.46448,4.36911,4,KLEBER,0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 708,A01,2,10,0,1,8,15,1,203 988 495,155 781 708,A01,1,1,1,1,1996.0,4,1,8,-1,-1, -1,-1
202400000029,19,9,2024,16:20,1,42,42330,2,3,1,6,Rue Kléber,45.46448,4.36911,4,KLEBER,0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 708,A01,2,10,0,1,8,15,1,203 988 496,155 781 708,A01,10,3,3,2,1939.0,5,0,-1,-1,2,3,1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,HALLES (RUE DES),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 704,A01,1,10,0,2,1,16,1,203 988 491,155 781 704,A01,1,1,1,1,1977.0,0,1,8,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,HALLES (RUE DES),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 704,A01,1,10,0,2,1,16,1,203 988 492,155 781 705,B01,1,1,4,1,1984.0,0,2,0,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,HALLES (RUE DES),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 705,B01,1,80,0,2,8,1,3,203 988 491,155 781 704,A01,1,1,1,1,1977.0,0,1,8,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,HALLES (RUE DES),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 705,B01,1,80,0,2,8,1,3,203 988 492,155 781 705,B01,1,1,4,1,1984.0,0,2,0,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,MARCEAU (RUE),0,1,2,1,1,-1, -1,1,-1.0,1,0,1,50,155 781 704,A01,1,10,0,2,1,16,1,203 988 491,155 781 704,A01,1,1,1,1,1977.0,0,1,8,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,MARCEAU (RUE),0,1,2,1,1,-1, -1,1,-1.0,1,0,1,50,155 781 704,A01,1,10,0,2,1,16,1,203 988 492,155 781 705,B01,1,1,4,1,1984.0,0,2,0,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,MARCEAU (RUE),0,1,2,1,1,-1, -1,1,-1.0,1,0,1,50,155 781 705,B01,1,80,0,2,8,1,3,203 988 491,155 781 704,A01,1,1,1,1,1977.0,0,1,8,-1,-1, -1,-1
202400000030,18,9,2024,08:55,1,37,37261,2,2,1,3,MARCEAU (RUE),47.39355,0.68501,4,MARCEAU (RUE),0,1,2,1,1,-1, -1,1,-1.0,1,0,1,50,155 781 705,B01,1,80,0,2,8,1,3,203 988 492,155 781 705,B01,1,1,4,1,1984.0,0,2,0,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 702,A01,3,7,0,2,8,10,1,203 988 488,155 781 702,A01,1,1,1,1,1964.0,0,1,-1,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 702,A01,3,7,0,2,8,10,1,203 988 489,155 781 703,B01,2,2,4,2,2008.0,5,2,6,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 702,A01,3,7,0,2,8,10,1,203 988 490,155 781 703,B01,1,1,3,1,1954.0,5,2,6,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 703,B01,3,33,0,2,7,1,1,203 988 488,155 781 702,A01,1,1,1,1,1964.0,0,1,-1,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 703,B01,3,33,0,2,7,1,1,203 988 489,155 781 703,B01,2,2,4,2,2008.0,5,2,6,-1,-1, -1,-1
202400000031,19,9,2024,20:45,5,35,35238,2,1,1,3,MOULIN DE JOUE (DU),48.11337,-1.6476,4,MOULIN DE JOUE (DU),0,2,2,2,2,-1, -1,1,-1.0,1,0,1,30,155 781 703,B01,3,33,0,2,7,1,1,203 988 490,155 781 703,B01,1,1,3,1,1954.0,5,2,6,-1,-1, -1,-1
202400000032,19,9,2024,08:15,1,34,34301,1,1,1,2,MARTELLI GILBERT (AVENUE),43.41766,3.72361,4,MARTELLI GILBERT (AVENUE),0,1,1,0,1,1,0,1,-1.0,1,0,1,50,155 781 700,A01,1,33,0,2,1,1,1,203 988 486,155 781 700,A01,1,1,4,1,1980.0,1,2,6,-1,-1, -1,-1
