Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,circ,nbv,vosp,prof,pr,pr1,plan,larrout,surf,infra,situ,vma,id_vehicule_x,num_veh_x,senc,catv,obs,obsm,choc,manv,motor,id_usager,id_vehicule_y,num_veh_y,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp
202400000032,19,9,2024,08:15,1,34,34301,1,1,1,2,MARTELLI GILBERT (AVENUE),43.41766,3.72361,4,MARTELLI GILBERT (AVENUE),0,1,1,0,1,1,0,1,-1.0,1,0,1,50,155 781 700,A01,1,33,0,2,1,1,1,203 988 487,155 781 701,B01,1,1,1,1,2004.0,1,1,0,-1,-1, -1,-1
202400000032,19,9,2024,08:15,1,34,34301,1,1,1,2,MARTELLI GILBERT (AVENUE),43.41766,3.72361,4,MARTELLI GILBERT (AVENUE),0,1,1,0,1,1,0,1,-1.0,1,0,1,50,155 781 701,B01,1,7,0,2,6,2,1,203 988 486,155 781 700,A01,1,1,4,1,1980.0,1,2,6,-1,-1, -1,-1
202400000032,19,9,2024,08:15,1,34,34301,1,1,1,2,MARTELLI GILBERT (AVENUE),43.41766,3.72361,4,MARTELLI GILBERT (AVENUE),0,1,1,0,1,1,0,1,-1.0,1,0,1,50,155 781 701,B01,1,7,0,2,6,2,1,203 988 487,155 781 701,B01,1,1,1,1,2004.0,1,1,0,-1,-1, -1,-1
202400000033,19,9,2024,11:41,1,34,34172,2,3,1,6,CAPITAINE PIERRE PONTAL (RUE DU),43.609241,3.899127,4,CAPITAINE PIERRE PONTAL (RUE DU),0,2,2,0,1,0,0,1,-1.0,1,8,1,50,155 781 699,A01,3,7,0,1,1,15,1,203 988 484,155 781 699,A01,10,3,4,1,1984.0,0,0,-1,-1,2,3,1
202400000033,19,9,2024,11:41,1,34,34172,2,3,1,6,CAPITAINE PIERRE PONTAL (RUE DU),43.609241,3.899127,4,CAPITAINE PIERRE PONTAL (RUE DU),0,2,2,0,1,0,0,1,-1.0,1,8,1,50,155 781 699,A01,3,7,0,1,1,15,1,203 988 485,155 781 699,A01,1,1,1,1,1966.0,1,1,0,-1,-1, -1,-1
202400000033,19,9,2024,11:41,1,34,34172,2,3,1,6,CAPITAINE PIERRE PONTAL (RUE DU),43.609241,3.899127,4,POMPIGNANE (AVENUE DE LA),0,-1,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 699,A01,3,7,0,1,1,15,1,203 988 484,155 781 699,A01,10,3,4,1,1984.0,0,0,-1,-1,2,3,1
202400000033,19,9,2024,11:41,1,34,34172,2,3,1,6,CAPITAINE PIERRE PONTAL (RUE DU),43.609241,3.899127,4,POMPIGNANE (AVENUE DE LA),0,-1,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 699,A01,3,7,0,1,1,15,1,203 988 485,155 781 699,A01,1,1,1,1,1966.0,1,1,0,-1,-1, -1,-1
202400000034,19,9,2024,21:10,5,33,33063,2,1,1,6,inconnu,44.83328,-0.56157,4,QUAI DE LA GRAVE,0,2,4,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 698,A01,2,33,0,1,1,1,1,203 988 482,155 781 698,A01,10,3,3,1,2004.0,0,0,-1,-1,9,1,1
202400000034,19,9,2024,21:10,5,33,33063,2,1,1,6,inconnu,44.83328,-0.56157,4,QUAI DE LA GRAVE,0,2,4,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 698,A01,2,33,0,1,1,1,1,203 988 483,155 781 698,A01,1,1,4,1,2003.0,0,8,0,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,QUAI DU PRESIDENT WILSON,0,3,6,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 696,A01,1,10,0,2,2,16,1,203 988 480,155 781 696,A01,1,1,1,1,1962.0,4,1,-1,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,QUAI DU PRESIDENT WILSON,0,3,6,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 696,A01,1,10,0,2,2,16,1,203 988 481,155 781 697,B01,1,1,4,1,2005.0,1,2,6,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,QUAI DU PRESIDENT WILSON,0,3,6,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 697,B01,1,34,0,2,1,1,1,203 988 480,155 781 696,A01,1,1,1,1,1962.0,4,1,-1,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,QUAI DU PRESIDENT WILSON,0,3,6,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 697,B01,1,34,0,2,1,1,1,203 988 481,155 781 697,B01,1,1,4,1,2005.0,1,2,6,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,RUE PAULY,0,1,1,0,1,-1, -1,1,-1.0,1,0,1,30,155 781 696,A01,1,10,0,2,2,16,1,203 988 480,155 781 696,A01,1,1,1,1,1962.0,4,1,-1,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,RUE PAULY,0,1,1,0,1,-1, -1,1,-1.0,1,0,1,30,155 781 696,A01,1,10,0,2,2,16,1,203 988 481,155 781 697,B01,1,1,4,1,2005.0,1,2,6,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,RUE PAULY,0,1,1,0,1,-1, -1,1,-1.0,1,0,1,30,155 781 697,B01,1,34,0,2,1,1,1,203 988 480,155 781 696,A01,1,1,1,1,1962.0,4,1,-1,-1,-1, -1,-1
202400000035,19,9,2024,16:00,1,33,33039,2,3,1,3,inconnu,44.8192,-0.53863,4,RUE PAULY,0,1,1,0,1,-1, -1,1,-1.0,1,0,1,30,155 781 697,B01,1,34,0,2,1,1,1,203 988 481,155 781 697,B01,1,1,4,1,2005.0,1,2,6,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,EIFFEL (RUE GUSTAVE) DU 380 ET +,0,2,2,0,1,-1, -1,1,-1.0,1,0,8,50,155 781 694,B01,1,7,0,2,5,15,2,203 988 478,155 781 694,B01,1,1,1,1,1990.0,1,1,-1,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,EIFFEL (RUE GUSTAVE) DU 380 ET +,0,2,2,0,1,-1, -1,1,-1.0,1,0,8,50,155 781 694,B01,1,7,0,2,5,15,2,203 988 479,155 781 695,A01,1,1,4,1,1992.0,9,2,6,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,EIFFEL (RUE GUSTAVE) DU 380 ET +,0,2,2,0,1,-1, -1,1,-1.0,1,0,8,50,155 781 695,A01,1,33,0,2,2,17,1,203 988 478,155 781 694,B01,1,1,1,1,1990.0,1,1,-1,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,EIFFEL (RUE GUSTAVE) DU 380 ET +,0,2,2,0,1,-1, -1,1,-1.0,1,0,8,50,155 781 695,A01,1,33,0,2,2,17,1,203 988 479,155 781 695,A01,1,1,4,1,1992.0,9,2,6,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,PAPIN (RUE DENIS),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 694,B01,1,7,0,2,5,15,2,203 988 478,155 781 694,B01,1,1,1,1,1990.0,1,1,-1,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,PAPIN (RUE DENIS),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 694,B01,1,7,0,2,5,15,2,203 988 479,155 781 695,A01,1,1,4,1,1992.0,9,2,6,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,PAPIN (RUE DENIS),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 695,A01,1,33,0,2,2,17,1,203 988 478,155 781 694,B01,1,1,1,1,1990.0,1,1,-1,-1,-1, -1,-1
202400000036,18,9,2024,12:15,1,33,33529,2,3,1,1,inconnu,44.61047,-1.1247,4,PAPIN (RUE DENIS),0,2,2,0,1,-1, -1,1,-1.0,1,0,1,50,155 781 695,A01,1,33,0,2,2,17,1,203 988 479,155 781 695,A01,1,1,4,1,1992.0,9,2,6,-1,-1, -1,-1
202400000037,19,9,2024,17:00,1,29,29051,2,1,1,7,Avenue du Rouillen,47.99976064,-4.05189669,3,ROUILLEN AVENUE,0,2,1,0,1,2,0,1,-1.0,1,9,3,30,155 781 693,A01,1,7,0,0,0,1,1,203 988 477,155 781 693,A01,1,1,4,2,1990.0,9,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 690,A01,2,7,3,2,2,11,1,203 988 474,155 781 690,A01,1,1,4,1,1990.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 690,A01,2,7,3,2,2,11,1,203 988 475,155 781 691,B01,1,1,1,1,1995.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 690,A01,2,7,3,2,2,11,1,203 988 476,155 781 692,C01,1,1,1,1,1998.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 691,B01,2,7,3,2,6,11,1,203 988 474,155 781 690,A01,1,1,4,1,1990.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 691,B01,2,7,3,2,6,11,1,203 988 475,155 781 691,B01,1,1,1,1,1995.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 691,B01,2,7,3,2,6,11,1,203 988 476,155 781 692,C01,1,1,1,1,1998.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 692,C01,2,7,3,2,0,2,1,203 988 474,155 781 690,A01,1,1,4,1,1990.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 692,C01,2,7,3,2,0,2,1,203 988 475,155 781 691,B01,1,1,1,1,1995.0,0,1,-1,-1,-1, -1,-1
202400000038,19,9,2024,08:15,1,29,29232,1,1,1,5,RN 165,48.03157878,-4.0847009,2,RN 165,0,2,2,0,1,54,200,1,10.0,1,8,1,80,155 781 692,C01,2,7,3,2,0,2,1,203 988 476,155 781 692,C01,1,1,1,1,1998.0,0,1,-1,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,MAUSSIBOT (RUE EUGENE),0,2,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 688,A01,1,33,0,2,1,17,1,203 988 472,155 781 688,A01,1,1,4,1,1956.0,0,2,8,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,MAUSSIBOT (RUE EUGENE),0,2,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 688,A01,1,33,0,2,1,17,1,203 988 473,155 781 689,B01,1,1,4,2,2003.0,0,1,0,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,MAUSSIBOT (RUE EUGENE),0,2,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 689,B01,2,7,0,2,3,15,1,203 988 472,155 781 688,A01,1,1,4,1,1956.0,0,2,8,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,MAUSSIBOT (RUE EUGENE),0,2,2,0,1,0,0,1,-1.0,1,0,1,50,155 781 689,B01,2,7,0,2,3,15,1,203 988 473,155 781 689,B01,1,1,4,2,2003.0,0,1,0,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,REPUBLIQUE (AVENUE DE LA),0,2,0,0,1,0,0,1,-1.0,1,0,1,50,155 781 688,A01,1,33,0,2,1,17,1,203 988 472,155 781 688,A01,1,1,4,1,1956.0,0,2,8,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,REPUBLIQUE (AVENUE DE LA),0,2,0,0,1,0,0,1,-1.0,1,0,1,50,155 781 688,A01,1,33,0,2,1,17,1,203 988 473,155 781 689,B01,1,1,4,2,2003.0,0,1,0,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,REPUBLIQUE (AVENUE DE LA),0,2,0,0,1,0,0,1,-1.0,1,0,1,50,155 781 689,B01,2,7,0,2,3,15,1,203 988 472,155 781 688,A01,1,1,4,1,1956.0,0,2,8,-1,-1, -1,-1
202400000039,18,9,2024,14:40,1,28,28218,2,3,1,3,REPUBLIQUE (AVENUE DE LA),48.43894,1.45835,4,REPUBLIQUE (AVENUE DE LA),0,2,0,0,1,0,0,1,-1.0,1,0,1,50,155 781 689,B01,2,7,0,2,3,15,1,203 988 473,155 781 689,B01,1,1,4,2,2003.0,0,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 685,A01,2,7,0,2,1,1,1,203 988 469,155 781 685,A01,1,1,1,1,1977.0,1,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 685,A01,2,7,0,2,1,1,1,203 988 470,155 781 686,B01,1,1,4,1,1988.0,5,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 685,A01,2,7,0,2,1,1,1,203 988 471,155 781 687,C01,1,1,4,1,1964.0,5,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 686,B01,2,10,0,2,4,1,1,203 988 469,155 781 685,A01,1,1,1,1,1977.0,1,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 686,B01,2,10,0,2,4,1,1,203 988 470,155 781 686,B01,1,1,4,1,1988.0,5,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 686,B01,2,10,0,2,4,1,1,203 988 471,155 781 687,C01,1,1,4,1,1964.0,5,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 687,C01,2,7,0,2,4,1,2,203 988 469,155 781 685,A01,1,1,1,1,1977.0,1,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 687,C01,2,7,0,2,4,1,2,203 988 470,155 781 686,B01,1,1,4,1,1988.0,5,1,0,-1,-1, -1,-1
202400000040,19,9,2024,15:30,1,27,27681,2,1,1,5,ROUEN (AVENUE DE),49.10003,1.47282,3,ROUEN (AVENUE DE),0,2,2,0,1,4,88,1,-1.0,1,0,1,50,155 781 687,C01,2,7,0,2,4,1,2,203 988 471,155 781 687,C01,1,1,4,1,1964.0,5,1,0,-1,-1, -1,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,1,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 466,155 781 684,A01,2,2,3,1,2007.0,5,1,9,-1,0,0,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,1,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 467,155 781 684,A01,7,2,3,2,2006.0,5,1,9,-1,0,0,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,1,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 468,155 781 684,A01,1,1,4,2,2006.0,5,1,9,-1,0,0,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,2,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 466,155 781 684,A01,2,2,3,1,2007.0,5,1,9,-1,0,0,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,2,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 467,155 781 684,A01,7,2,3,2,2006.0,5,1,9,-1,0,0,-1
202400000041,3,5,2024,00:15,3,76,76116,2,2,1,6,202 Rue du Trou du Puits,49.381011,1.197757,4,inconnu,-1,2,2,0,1,-1, -1,1,-1.0,2,0,4,50,155 781 684,A01,1,7,15,0,1,1,1,203 988 468,155 781 684,A01,1,1,4,2,2006.0,5,1,9,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 682,A01,1,7,0,2,3,1,1,203 988 463,155 781 682,A01,2,2,1,1,1970.0,4,1,-1,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 682,A01,1,7,0,2,3,1,1,203 988 464,155 781 682,A01,1,1,1,1,1988.0,4,1,-1,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 682,A01,1,7,0,2,3,1,1,203 988 465,155 781 683,B01,1,1,4,2,1999.0,0,1,-1,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 683,B01,1,7,0,2,8,19,1,203 988 463,155 781 682,A01,2,2,1,1,1970.0,4,1,-1,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 683,B01,1,7,0,2,8,19,1,203 988 464,155 781 682,A01,1,1,1,1,1988.0,4,1,-1,-1,0,0,-1
202400000042,3,5,2024,17:30,1,59,59258,1,1,1,3,D145,50.528461,3.229428,3,145,0,2,2,0,1,31,150,1,-1.0,1,9,1,70,155 781 683,B01,1,7,0,2,8,19,1,203 988 465,155 781 683,B01,1,1,4,2,1999.0,0,1,-1,-1,0,0,-1
202400000043,25,3,2024,11:44,1,94,94022,2,1,1,6,Rue Jean Jaures,48.765484,2.409569,4,inconnu,0,1,1,0,1,0,1,1,-1.0,1,0,1,50,155 781 681,A01,2,10,0,1,3,1,0,203 988 461,155 781 681,A01,1,1,1,1,1981.0,0,1,0,-1,-1, -1,-1
202400000043,25,3,2024,11:44,1,94,94022,2,1,1,6,Rue Jean Jaures,48.765484,2.409569,4,inconnu,0,1,1,0,1,0,1,1,-1.0,1,0,1,50,155 781 681,A01,2,10,0,1,3,1,0,203 988 462,155 781 681,A01,10,3,4,2,1987.0,0,0,0,0,2,3,1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 677,A01,2,32,0,2,2,3,1,203 988 457,155 781 677,A01,1,1,3,1,2000.0,1,2,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 677,A01,2,32,0,2,2,3,1,203 988 458,155 781 678,B01,1,1,1,1,1983.0,4,1,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 677,A01,2,32,0,2,2,3,1,203 988 460,155 781 680,C01,1,1,1,1,1995.0,4,1,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 678,B01,2,17,0,2,8,1,1,203 988 457,155 781 677,A01,1,1,3,1,2000.0,1,2,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 678,B01,2,17,0,2,8,1,1,203 988 458,155 781 678,B01,1,1,1,1,1983.0,4,1,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 678,B01,2,17,0,2,8,1,1,203 988 460,155 781 680,C01,1,1,1,1,1995.0,4,1,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 680,C01,2,10,0,2,2,1,1,203 988 457,155 781 677,A01,1,1,3,1,2000.0,1,2,0,-1,-1, -1,-1
202400000044,2,5,2024,08:20,1,13,13215,1,1,2,3,A7-Sens Marseille vers Lyon,43.38322159,5.35134399,1,A7-Sens Marseille vers Lyon,0,-1,3,0,1,273,869,1,-1.0,2,8,1,70,155 781 680,C01,2,10,0,2,2,1,1,203 988 458,155 781 678,B01,1,1,1,1,1983.0,4,1,0,-1,-1, -1,-1
